N,H_over_H0
-2.0160000000e+00,1.1591190072e+01
-2.0120000000e+00,1.1522163875e+01
-2.0080000000e+00,1.1453553198e+01
-2.0040000000e+00,1.1385355564e+01
-2.0000000000e+00,1.1317568508e+01
-1.9960000000e+00,1.1250189583e+01
-1.9920000000e+00,1.1183216354e+01
-1.9880000000e+00,1.1116646405e+01
-1.9840000000e+00,1.1050477329e+01
-1.9800000000e+00,1.0984706738e+01
-1.9760000000e+00,1.0919332256e+01
-1.9720000000e+00,1.0854351523e+01
-1.9680000000e+00,1.0789762191e+01
-1.9640000000e+00,1.0725561928e+01
-1.9600000000e+00,1.0661748416e+01
-1.9560000000e+00,1.0598319350e+01
-1.9520000000e+00,1.0535272439e+01
-1.9480000000e+00,1.0472605407e+01
-1.9440000000e+00,1.0410315991e+01
-1.9400000000e+00,1.0348401942e+01
-1.9360000000e+00,1.0286861023e+01
-1.9320000000e+00,1.0225691013e+01
-1.9280000000e+00,1.0164889702e+01
-1.9240000000e+00,1.0104454896e+01
-1.9200000000e+00,1.0044384411e+01
-1.9160000000e+00,9.9846760784e+00
-1.9120000000e+00,9.9253277427e+00
-1.9080000000e+00,9.8663372608e+00
-1.9040000000e+00,9.8077025024e+00
-1.9000000000e+00,9.7494213505e+00
-1.8960000000e+00,9.6914917006e+00
-1.8920000000e+00,9.6339114610e+00
-1.8880000000e+00,9.5766785527e+00
-1.8840000000e+00,9.5197909091e+00
-1.8800000000e+00,9.4632464763e+00
-1.8760000000e+00,9.4070432125e+00
-1.8720000000e+00,9.3511790887e+00
-1.8680000000e+00,9.2956520876e+00
-1.8640000000e+00,9.2404602045e+00
-1.8600000000e+00,9.1856014466e+00
-1.8560000000e+00,9.1310738333e+00
-1.8520000000e+00,9.0768753959e+00
-1.8480000000e+00,9.0230041775e+00
-1.8440000000e+00,8.9694582331e+00
-1.8400000000e+00,8.9162356296e+00
-1.8360000000e+00,8.8633344453e+00
-1.8320000000e+00,8.8107527703e+00
-1.8280000000e+00,8.7584887062e+00
-1.8240000000e+00,8.7065403662e+00
-1.8200000000e+00,8.6549058746e+00
-1.8160000000e+00,8.6035833675e+00
-1.8120000000e+00,8.5525709917e+00
-1.8080000000e+00,8.5018669057e+00
-1.8040000000e+00,8.4514692790e+00
-1.8000000000e+00,8.4013762920e+00
-1.7960000000e+00,8.3515861363e+00
-1.7920000000e+00,8.3020970143e+00
-1.7880000000e+00,8.2529071394e+00
-1.7840000000e+00,8.2040147357e+00
-1.7800000000e+00,8.1554180381e+00
-1.7760000000e+00,8.1071152923e+00
-1.7720000000e+00,8.0591047544e+00
-1.7680000000e+00,8.0113846911e+00
-1.7640000000e+00,7.9639533798e+00
-1.7600000000e+00,7.9168091079e+00
-1.7560000000e+00,7.8699501737e+00
-1.7520000000e+00,7.8233748855e+00
-1.7480000000e+00,7.7770815617e+00
-1.7440000000e+00,7.7310685312e+00
-1.7400000000e+00,7.6853341329e+00
-1.7360000000e+00,7.6398767156e+00
-1.7320000000e+00,7.5946946384e+00
-1.7280000000e+00,7.5497862701e+00
-1.7240000000e+00,7.5051499895e+00
-1.7200000000e+00,7.4607841851e+00
-1.7160000000e+00,7.4166872554e+00
-1.7120000000e+00,7.3728576083e+00
-1.7080000000e+00,7.3292936616e+00
-1.7040000000e+00,7.2859938425e+00
-1.7000000000e+00,7.2429565879e+00
-1.6960000000e+00,7.2001803441e+00
-1.6920000000e+00,7.1576635667e+00
-1.6880000000e+00,7.1154047210e+00
-1.6840000000e+00,7.0734022811e+00
-1.6800000000e+00,7.0316547309e+00
-1.6760000000e+00,6.9901605631e+00
-1.6720000000e+00,6.9489182796e+00
-1.6680000000e+00,6.9079263916e+00
-1.6640000000e+00,6.8671834192e+00
-1.6600000000e+00,6.8266878914e+00
-1.6560000000e+00,6.7864383462e+00
-1.6520000000e+00,6.7464333304e+00
-1.6480000000e+00,6.7066713999e+00
-1.6440000000e+00,6.6671511190e+00
-1.6400000000e+00,6.6278710608e+00
-1.6360000000e+00,6.5888298073e+00
-1.6320000000e+00,6.5500259489e+00
-1.6280000000e+00,6.5114580845e+00
-1.6240000000e+00,6.4731248217e+00
-1.6200000000e+00,6.4350247764e+00
-1.6160000000e+00,6.3971565730e+00
-1.6120000000e+00,6.3595188443e+00
-1.6080000000e+00,6.3221102312e+00
-1.6040000000e+00,6.2849293831e+00
-1.6000000000e+00,6.2479749574e+00
-1.5960000000e+00,6.2112456198e+00
-1.5920000000e+00,6.1747400442e+00
-1.5880000000e+00,6.1384569122e+00
-1.5840000000e+00,6.1023949138e+00
-1.5800000000e+00,6.0665527467e+00
-1.5760000000e+00,6.0309291167e+00
-1.5720000000e+00,5.9955227374e+00
-1.5680000000e+00,5.9603323302e+00
-1.5640000000e+00,5.9253566243e+00
-1.5600000000e+00,5.8905943567e+00
-1.5560000000e+00,5.8560442719e+00
-1.5520000000e+00,5.8217051222e+00
-1.5480000000e+00,5.7875756674e+00
-1.5440000000e+00,5.7536546750e+00
-1.5400000000e+00,5.7199409198e+00
-1.5360000000e+00,5.6864331843e+00
-1.5320000000e+00,5.6531302581e+00
-1.5280000000e+00,5.6200309384e+00
-1.5240000000e+00,5.5871340296e+00
-1.5200000000e+00,5.5544383436e+00
-1.5160000000e+00,5.5219426993e+00
-1.5120000000e+00,5.4896459228e+00
-1.5080000000e+00,5.4575468475e+00
-1.5040000000e+00,5.4256443139e+00
-1.5000000000e+00,5.3939371694e+00
-1.4960000000e+00,5.3624242685e+00
-1.4920000000e+00,5.3311044729e+00
-1.4880000000e+00,5.2999766509e+00
-1.4840000000e+00,5.2690396778e+00
-1.4800000000e+00,5.2382924359e+00
-1.4760000000e+00,5.2077338143e+00
-1.4720000000e+00,5.1773627086e+00
-1.4680000000e+00,5.1471780215e+00
-1.4640000000e+00,5.1171786621e+00
-1.4600000000e+00,5.0873635464e+00
-1.4560000000e+00,5.0577315968e+00
-1.4520000000e+00,5.0282817425e+00
-1.4480000000e+00,4.9990129190e+00
-1.4440000000e+00,4.9699240684e+00
-1.4400000000e+00,4.9410141393e+00
-1.4360000000e+00,4.9122820868e+00
-1.4320000000e+00,4.8837268720e+00
-1.4280000000e+00,4.8553474628e+00
-1.4240000000e+00,4.8271428332e+00
-1.4200000000e+00,4.7991119634e+00
-1.4160000000e+00,4.7712538399e+00
-1.4120000000e+00,4.7435674555e+00
-1.4080000000e+00,4.7160518090e+00
-1.4040000000e+00,4.6887059053e+00
-1.4000000000e+00,4.6615287555e+00
-1.3960000000e+00,4.6345193768e+00
-1.3920000000e+00,4.6076767921e+00
-1.3880000000e+00,4.5810000305e+00
-1.3840000000e+00,4.5544881271e+00
-1.3800000000e+00,4.5281401228e+00
-1.3760000000e+00,4.5019550643e+00
-1.3720000000e+00,4.4759320043e+00
-1.3680000000e+00,4.4500700011e+00
-1.3640000000e+00,4.4243681188e+00
-1.3600000000e+00,4.3988254274e+00
-1.3560000000e+00,4.3734410023e+00
-1.3520000000e+00,4.3482139249e+00
-1.3480000000e+00,4.3231432820e+00
-1.3440000000e+00,4.2982281659e+00
-1.3400000000e+00,4.2734676746e+00
-1.3360000000e+00,4.2488609118e+00
-1.3320000000e+00,4.2244069862e+00
-1.3280000000e+00,4.2001050124e+00
-1.3240000000e+00,4.1759541102e+00
-1.3200000000e+00,4.1519534048e+00
-1.3160000000e+00,4.1281020269e+00
-1.3120000000e+00,4.1043991123e+00
-1.3080000000e+00,4.0808438023e+00
-1.3040000000e+00,4.0574352433e+00
-1.3000000000e+00,4.0341725871e+00
-1.2960000000e+00,4.0110549903e+00
-1.2920000000e+00,3.9880816152e+00
-1.2880000000e+00,3.9652516289e+00
-1.2840000000e+00,3.9425642037e+00
-1.2800000000e+00,3.9200185168e+00
-1.2760000000e+00,3.8976137507e+00
-1.2720000000e+00,3.8753490926e+00
-1.2680000000e+00,3.8532237351e+00
-1.2640000000e+00,3.8312368754e+00
-1.2600000000e+00,3.8093877156e+00
-1.2560000000e+00,3.7876754629e+00
-1.2520000000e+00,3.7660993292e+00
-1.2480000000e+00,3.7446585314e+00
-1.2440000000e+00,3.7233522908e+00
-1.2400000000e+00,3.7021798340e+00
-1.2360000000e+00,3.6811403919e+00
-1.2320000000e+00,3.6602332004e+00
-1.2280000000e+00,3.6394574998e+00
-1.2240000000e+00,3.6188125352e+00
-1.2200000000e+00,3.5982975565e+00
-1.2160000000e+00,3.5779118178e+00
-1.2120000000e+00,3.5576545781e+00
-1.2080000000e+00,3.5375251008e+00
-1.2040000000e+00,3.5175226537e+00
-1.2000000000e+00,3.4976465093e+00
-1.1960000000e+00,3.4778959444e+00
-1.1920000000e+00,3.4582702402e+00
-1.1880000000e+00,3.4387686824e+00
-1.1840000000e+00,3.4193905610e+00
-1.1800000000e+00,3.4001351704e+00
-1.1760000000e+00,3.3810018092e+00
-1.1720000000e+00,3.3619897804e+00
-1.1680000000e+00,3.3430983912e+00
-1.1640000000e+00,3.3243269531e+00
-1.1600000000e+00,3.3056747816e+00
-1.1560000000e+00,3.2871411967e+00
-1.1520000000e+00,3.2687255223e+00
-1.1480000000e+00,3.2504270865e+00
-1.1440000000e+00,3.2322452214e+00
-1.1400000000e+00,3.2141792635e+00
-1.1360000000e+00,3.1962285529e+00
-1.1320000000e+00,3.1783924341e+00
-1.1280000000e+00,3.1606702554e+00
-1.1240000000e+00,3.1430613690e+00
-1.1200000000e+00,3.1255651313e+00
-1.1160000000e+00,3.1081809024e+00
-1.1120000000e+00,3.0909080463e+00
-1.1080000000e+00,3.0737459310e+00
-1.1040000000e+00,3.0566939284e+00
-1.1000000000e+00,3.0397514139e+00
-1.0960000000e+00,3.0229177669e+00
-1.0920000000e+00,3.0061923707e+00
-1.0880000000e+00,2.9895746121e+00
-1.0840000000e+00,2.9730638818e+00
-1.0800000000e+00,2.9566595740e+00
-1.0760000000e+00,2.9403610868e+00
-1.0720000000e+00,2.9241678217e+00
-1.0680000000e+00,2.9080791842e+00
-1.0640000000e+00,2.8920945830e+00
-1.0600000000e+00,2.8762134305e+00
-1.0560000000e+00,2.8604351428e+00
-1.0520000000e+00,2.8447591394e+00
-1.0480000000e+00,2.8291848433e+00
-1.0440000000e+00,2.8137116810e+00
-1.0400000000e+00,2.7983390825e+00
-1.0360000000e+00,2.7830664811e+00
-1.0320000000e+00,2.7678933138e+00
-1.0280000000e+00,2.7528190207e+00
-1.0240000000e+00,2.7378430453e+00
-1.0200000000e+00,2.7229648346e+00
-1.0160000000e+00,2.7081838389e+00
-1.0120000000e+00,2.6934995116e+00
-1.0080000000e+00,2.6789113095e+00
-1.0040000000e+00,2.6644186928e+00
-1.0000000000e+00,2.6500211248e+00
-9.9600000000e-01,2.6357180718e+00
-9.9200000000e-01,2.6215090037e+00
-9.8800000000e-01,2.6073933933e+00
-9.8400000000e-01,2.5933707165e+00
-9.8000000000e-01,2.5794404526e+00
-9.7600000000e-01,2.5656020836e+00
-9.7200000000e-01,2.5518550950e+00
-9.6800000000e-01,2.5381989750e+00
-9.6400000000e-01,2.5246332151e+00
-9.6000000000e-01,2.5111573097e+00
-9.5600000000e-01,2.4977707561e+00
-9.5200000000e-01,2.4844730547e+00
-9.4800000000e-01,2.4712637088e+00
-9.4400000000e-01,2.4581422247e+00
-9.4000000000e-01,2.4451081115e+00
-9.3600000000e-01,2.4321608812e+00
-9.3200000000e-01,2.4193000488e+00
-9.2800000000e-01,2.4065251320e+00
-9.2400000000e-01,2.3938356513e+00
-9.2000000000e-01,2.3812311302e+00
-9.1600000000e-01,2.3687110947e+00
-9.1200000000e-01,2.3562750739e+00
-9.0800000000e-01,2.3439225993e+00
-9.0400000000e-01,2.3316532054e+00
-9.0000000000e-01,2.3194664292e+00
-8.9600000000e-01,2.3073618104e+00
-8.9200000000e-01,2.2953388916e+00
-8.8800000000e-01,2.2833972178e+00
-8.8400000000e-01,2.2715363367e+00
-8.8000000000e-01,2.2597557985e+00
-8.7600000000e-01,2.2480551562e+00
-8.7200000000e-01,2.2364339651e+00
-8.6800000000e-01,2.2248917834e+00
-8.6400000000e-01,2.2134281714e+00
-8.6000000000e-01,2.2020426921e+00
-8.5600000000e-01,2.1907349111e+00
-8.5200000000e-01,2.1795043964e+00
-8.4800000000e-01,2.1683507183e+00
-8.4400000000e-01,2.1572734497e+00
-8.4000000000e-01,2.1462721657e+00
-8.3600000000e-01,2.1353464441e+00
-8.3200000000e-01,2.1244958649e+00
-8.2800000000e-01,2.1137200103e+00
-8.2400000000e-01,2.1030184652e+00
-8.2000000000e-01,2.0923908164e+00
-8.1600000000e-01,2.0818366533e+00
-8.1200000000e-01,2.0713555675e+00
-8.0800000000e-01,2.0609471527e+00
-8.0400000000e-01,2.0506110052e+00
-8.0000000000e-01,2.0403467231e+00
-7.9600000000e-01,2.0301539070e+00
-7.9200000000e-01,2.0200321596e+00
-7.8800000000e-01,2.0099810857e+00
-7.8400000000e-01,2.0000002924e+00
-7.8000000000e-01,1.9900893887e+00
-7.7600000000e-01,1.9802479860e+00
-7.7200000000e-01,1.9704756976e+00
-7.6800000000e-01,1.9607721389e+00
-7.6400000000e-01,1.9511369275e+00
-7.6000000000e-01,1.9415696829e+00
-7.5600000000e-01,1.9320700267e+00
-7.5200000000e-01,1.9226375824e+00
-7.4800000000e-01,1.9132719756e+00
-7.4400000000e-01,1.9039728339e+00
-7.4000000000e-01,1.8947397869e+00
-7.3600000000e-01,1.8855724659e+00
-7.3200000000e-01,1.8764705044e+00
-7.2800000000e-01,1.8674335376e+00
-7.2400000000e-01,1.8584612027e+00
-7.2000000000e-01,1.8495531389e+00
-7.1600000000e-01,1.8407089870e+00
-7.1200000000e-01,1.8319283898e+00
-7.0800000000e-01,1.8232109919e+00
-7.0400000000e-01,1.8145564398e+00
-7.0000000000e-01,1.8059643815e+00
-6.9600000000e-01,1.7974344672e+00
-6.9200000000e-01,1.7889663486e+00
-6.8800000000e-01,1.7805596791e+00
-6.8400000000e-01,1.7722141140e+00
-6.8000000000e-01,1.7639293102e+00
-6.7600000000e-01,1.7557049264e+00
-6.7200000000e-01,1.7475406230e+00
-6.6800000000e-01,1.7394360620e+00
-6.6400000000e-01,1.7313909069e+00
-6.6000000000e-01,1.7234048232e+00
-6.5600000000e-01,1.7154774777e+00
-6.5200000000e-01,1.7076085391e+00
-6.4800000000e-01,1.6997976774e+00
-6.4400000000e-01,1.6920445644e+00
-6.4000000000e-01,1.6843488734e+00
-6.3600000000e-01,1.6767102792e+00
-6.3200000000e-01,1.6691284583e+00
-6.2800000000e-01,1.6616030885e+00
-6.2400000000e-01,1.6541338492e+00
-6.2000000000e-01,1.6467204215e+00
-6.1600000000e-01,1.6393624877e+00
-6.1200000000e-01,1.6320597318e+00
-6.0800000000e-01,1.6248118389e+00
-6.0400000000e-01,1.6176184960e+00
-6.0000000000e-01,1.6104793913e+00
-5.9600000000e-01,1.6033942143e+00
-5.9200000000e-01,1.5963626562e+00
-5.8800000000e-01,1.5893844093e+00
-5.8400000000e-01,1.5824591675e+00
-5.8000000000e-01,1.5755866260e+00
-5.7600000000e-01,1.5687664813e+00
-5.7200000000e-01,1.5619984313e+00
-5.6800000000e-01,1.5552821751e+00
-5.6400000000e-01,1.5486174134e+00
-5.6000000000e-01,1.5420038479e+00
-5.5600000000e-01,1.5354411818e+00
-5.5200000000e-01,1.5289291195e+00
-5.4800000000e-01,1.5224673667e+00
-5.4400000000e-01,1.5160556303e+00
-5.4000000000e-01,1.5096936185e+00
-5.3600000000e-01,1.5033810408e+00
-5.3200000000e-01,1.4971176078e+00
-5.2800000000e-01,1.4909030314e+00
-5.2400000000e-01,1.4847370247e+00
-5.2000000000e-01,1.4786193020e+00
-5.1600000000e-01,1.4725495786e+00
-5.1200000000e-01,1.4665275714e+00
-5.0800000000e-01,1.4605529980e+00
-5.0400000000e-01,1.4546255775e+00
-5.0000000000e-01,1.4487450300e+00
-4.9600000000e-01,1.4429110767e+00
-4.9200000000e-01,1.4371234399e+00
-4.8800000000e-01,1.4313818433e+00
-4.8400000000e-01,1.4256860113e+00
-4.8000000000e-01,1.4200356697e+00
-4.7600000000e-01,1.4144305453e+00
-4.7200000000e-01,1.4088703660e+00
-4.6800000000e-01,1.4033548606e+00
-4.6400000000e-01,1.3978837594e+00
-4.6000000000e-01,1.3924567932e+00
-4.5600000000e-01,1.3870736943e+00
-4.5200000000e-01,1.3817341958e+00
-4.4800000000e-01,1.3764380319e+00
-4.4400000000e-01,1.3711849379e+00
-4.4000000000e-01,1.3659746501e+00
-4.3600000000e-01,1.3608069056e+00
-4.3200000000e-01,1.3556814428e+00
-4.2800000000e-01,1.3505980010e+00
-4.2400000000e-01,1.3455563204e+00
-4.2000000000e-01,1.3405561423e+00
-4.1600000000e-01,1.3355972089e+00
-4.1200000000e-01,1.3306792634e+00
-4.0800000000e-01,1.3258020501e+00
-4.0400000000e-01,1.3209653140e+00
-4.0000000000e-01,1.3161688013e+00
-3.9600000000e-01,1.3114122590e+00
-3.9200000000e-01,1.3066954351e+00
-3.8800000000e-01,1.3020180786e+00
-3.8400000000e-01,1.2973799394e+00
-3.8000000000e-01,1.2927807682e+00
-3.7600000000e-01,1.2882203168e+00
-3.7200000000e-01,1.2836983378e+00
-3.6800000000e-01,1.2792145849e+00
-3.6400000000e-01,1.2747688125e+00
-3.6000000000e-01,1.2703607760e+00
-3.5600000000e-01,1.2659902317e+00
-3.5200000000e-01,1.2616569369e+00
-3.4800000000e-01,1.2573606496e+00
-3.4400000000e-01,1.2531011288e+00
-3.4000000000e-01,1.2488781345e+00
-3.3600000000e-01,1.2446914274e+00
-3.3200000000e-01,1.2405407692e+00
-3.2800000000e-01,1.2364259225e+00
-3.2400000000e-01,1.2323466506e+00
-3.2000000000e-01,1.2283027179e+00
-3.1600000000e-01,1.2242938896e+00
-3.1200000000e-01,1.2203199317e+00
-3.0800000000e-01,1.2163806111e+00
-3.0400000000e-01,1.2124756957e+00
-3.0000000000e-01,1.2086049542e+00
-2.9600000000e-01,1.2047681559e+00
-2.9200000000e-01,1.2009650714e+00
-2.8800000000e-01,1.1971954719e+00
-2.8400000000e-01,1.1934591296e+00
-2.8000000000e-01,1.1897558173e+00
-2.7600000000e-01,1.1860853089e+00
-2.7200000000e-01,1.1824473791e+00
-2.6800000000e-01,1.1788418035e+00
-2.6400000000e-01,1.1752683585e+00
-2.6000000000e-01,1.1717268213e+00
-2.5600000000e-01,1.1682169700e+00
-2.5200000000e-01,1.1647385837e+00
-2.4800000000e-01,1.1612914420e+00
-2.4400000000e-01,1.1578753258e+00
-2.4000000000e-01,1.1544900165e+00
-2.3600000000e-01,1.1511352966e+00
-2.3200000000e-01,1.1478109492e+00
-2.2800000000e-01,1.1445167584e+00
-2.2400000000e-01,1.1412525093e+00
-2.2000000000e-01,1.1380179875e+00
-2.1600000000e-01,1.1348129799e+00
-2.1200000000e-01,1.1316372737e+00
-2.0800000000e-01,1.1284906575e+00
-2.0400000000e-01,1.1253729205e+00
-2.0000000000e-01,1.1222838527e+00
-1.9600000000e-01,1.1192232451e+00
-1.9200000000e-01,1.1161908894e+00
-1.8800000000e-01,1.1131865784e+00
-1.8400000000e-01,1.1102101056e+00
-1.8000000000e-01,1.1072612653e+00
-1.7600000000e-01,1.1043398528e+00
-1.7200000000e-01,1.1014456642e+00
-1.6800000000e-01,1.0985784964e+00
-1.6400000000e-01,1.0957381474e+00
-1.6000000000e-01,1.0929244159e+00
-1.5600000000e-01,1.0901371013e+00
-1.5200000000e-01,1.0873760043e+00
-1.4800000000e-01,1.0846409260e+00
-1.4400000000e-01,1.0819316688e+00
-1.4000000000e-01,1.0792480356e+00
-1.3600000000e-01,1.0765898305e+00
-1.3200000000e-01,1.0739568583e+00
-1.2800000000e-01,1.0713489247e+00
-1.2400000000e-01,1.0687658362e+00
-1.2000000000e-01,1.0662074005e+00
-1.1600000000e-01,1.0636734258e+00
-1.1200000000e-01,1.0611637214e+00
-1.0800000000e-01,1.0586780975e+00
-1.0400000000e-01,1.0562163650e+00
-1.0000000000e-01,1.0537783360e+00
-9.6000000000e-02,1.0513638232e+00
-9.2000000000e-02,1.0489726404e+00
-8.8000000000e-02,1.0466046021e+00
-8.4000000000e-02,1.0442595239e+00
-8.0000000000e-02,1.0419372223e+00
-7.6000000000e-02,1.0396375144e+00
-7.2000000000e-02,1.0373602186e+00
-6.8000000000e-02,1.0351051540e+00
-6.4000000000e-02,1.0328721406e+00
-6.0000000000e-02,1.0306609993e+00
-5.6000000000e-02,1.0284715521e+00
-5.2000000000e-02,1.0263036216e+00
-4.8000000000e-02,1.0241570317e+00
-4.4000000000e-02,1.0220316067e+00
-4.0000000000e-02,1.0199271724e+00
-3.6000000000e-02,1.0178435550e+00
-3.2000000000e-02,1.0157805820e+00
-2.8000000000e-02,1.0137380817e+00
-2.4000000000e-02,1.0117158831e+00
-2.0000000000e-02,1.0097138166e+00
-1.6000000000e-02,1.0077317130e+00
-1.2000000000e-02,1.0057694043e+00
-8.0000000000e-03,1.0038267235e+00
-4.0000000000e-03,1.0019035044e+00
0.0000000000e+00,9.9999958177e-01
4.0000000000e-03,9.9811479121e-01
8.0000000000e-03,9.9624896937e-01
1.2000000000e-02,9.9440195381e-01
1.6000000000e-02,9.9257358301e-01
2.0000000000e-02,9.9076369638e-01
2.4000000000e-02,9.8897213426e-01
2.8000000000e-02,9.8719873793e-01
3.2000000000e-02,9.8544334962e-01
3.6000000000e-02,9.8370581248e-01
4.0000000000e-02,9.8198597060e-01
4.4000000000e-02,9.8028366901e-01
4.8000000000e-02,9.7859875367e-01
5.2000000000e-02,9.7693107148e-01
5.6000000000e-02,9.7528047028e-01
6.0000000000e-02,9.7364679886e-01
6.4000000000e-02,9.7202990693e-01
6.8000000000e-02,9.7042964514e-01
7.2000000000e-02,9.6884586508e-01
7.6000000000e-02,9.6727841929e-01
8.0000000000e-02,9.6572716123e-01
8.4000000000e-02,9.6419194531e-01
8.8000000000e-02,9.6267262686e-01
9.2000000000e-02,9.6116906218e-01
9.6000000000e-02,9.5968110847e-01
1.0000000000e-01,9.5820862388e-01
1.0400000000e-01,9.5675146750e-01
1.0800000000e-01,9.5530949936e-01
1.1200000000e-01,9.5388258039e-01
1.1600000000e-01,9.5247057249e-01
1.2000000000e-01,9.5107333848e-01
1.2400000000e-01,9.4969074210e-01
1.2800000000e-01,9.4832264803e-01
1.3200000000e-01,9.4696892187e-01
1.3600000000e-01,9.4562943017e-01
1.4000000000e-01,9.4430404038e-01
1.4400000000e-01,9.4299262089e-01
1.4800000000e-01,9.4169504100e-01
1.5200000000e-01,9.4041117094e-01
1.5600000000e-01,9.3914088186e-01
1.6000000000e-01,9.3788404583e-01
1.6400000000e-01,9.3664053584e-01
1.6800000000e-01,9.3541022578e-01
1.7200000000e-01,9.3419299047e-01
1.7600000000e-01,9.3298870563e-01
1.8000000000e-01,9.3179724789e-01
1.8400000000e-01,9.3061849480e-01
1.8800000000e-01,9.2945232481e-01
1.9200000000e-01,9.2829861725e-01
1.9600000000e-01,9.2715725239e-01
2.0000000000e-01,9.2602811137e-01
2.0400000000e-01,9.2491107622e-01
2.0800000000e-01,9.2380602990e-01
2.1200000000e-01,9.2271285623e-01
2.1600000000e-01,9.2163143992e-01
2.2000000000e-01,9.2056166658e-01
2.2400000000e-01,9.1950342269e-01
2.2800000000e-01,9.1845659563e-01
2.3200000000e-01,9.1742107362e-01
2.3600000000e-01,9.1639674580e-01
2.4000000000e-01,9.1538350215e-01
2.4400000000e-01,9.1438123353e-01
2.4800000000e-01,9.1338983167e-01
2.5200000000e-01,9.1240918915e-01
2.5600000000e-01,9.1143919941e-01
2.6000000000e-01,9.1047975677e-01
2.6400000000e-01,9.0953075637e-01
2.6800000000e-01,9.0859209422e-01
2.7200000000e-01,9.0766366718e-01
2.7600000000e-01,9.0674537293e-01
2.8000000000e-01,9.0583711002e-01
2.8400000000e-01,9.0493877781e-01
2.8800000000e-01,9.0405027650e-01
2.9200000000e-01,9.0317150712e-01
2.9600000000e-01,9.0230237154e-01
3.0000000000e-01,9.0144277243e-01
3.0400000000e-01,9.0059261328e-01
3.0800000000e-01,8.9975179840e-01
3.1200000000e-01,8.9892023292e-01
3.1600000000e-01,8.9809782275e-01
3.2000000000e-01,8.9728447464e-01
3.2400000000e-01,8.9648009610e-01
3.2800000000e-01,8.9568459547e-01
3.3200000000e-01,8.9489788184e-01
3.3600000000e-01,8.9411986512e-01
3.4000000000e-01,8.9335045600e-01
3.4400000000e-01,8.9258956593e-01
3.4800000000e-01,8.9183710714e-01
3.5200000000e-01,8.9109299266e-01
3.5600000000e-01,8.9035713623e-01
3.6000000000e-01,8.8962945241e-01
3.6400000000e-01,8.8890985647e-01
3.6800000000e-01,8.8819826448e-01
3.7200000000e-01,8.8749459321e-01
3.7600000000e-01,8.8679876021e-01
3.8000000000e-01,8.8611068376e-01
3.8400000000e-01,8.8543028287e-01
3.8800000000e-01,8.8475747729e-01
3.9200000000e-01,8.8409218751e-01
3.9600000000e-01,8.8343433471e-01
4.0000000000e-01,8.8278384082e-01
4.0400000000e-01,8.8214062846e-01
4.0800000000e-01,8.8150462099e-01
4.1200000000e-01,8.8087574244e-01
4.1600000000e-01,8.8025391758e-01
4.2000000000e-01,8.7963907183e-01
4.2400000000e-01,8.7903113135e-01
4.2800000000e-01,8.7843002295e-01
4.3200000000e-01,8.7783567415e-01
4.3600000000e-01,8.7724801313e-01
4.4000000000e-01,8.7666696876e-01
4.4400000000e-01,8.7609247057e-01
4.4800000000e-01,8.7552444874e-01
4.5200000000e-01,8.7496283415e-01
4.5600000000e-01,8.7440755830e-01
4.6000000000e-01,8.7385855335e-01
4.6400000000e-01,8.7331575213e-01
4.6800000000e-01,8.7277908807e-01
4.7200000000e-01,8.7224849528e-01
4.7600000000e-01,8.7172390848e-01
4.8000000000e-01,8.7120526303e-01
4.8400000000e-01,8.7069249489e-01
4.8800000000e-01,8.7018554068e-01
4.9200000000e-01,8.6968433759e-01
4.9600000000e-01,8.6918882346e-01
5.0000000000e-01,8.6869893672e-01
5.0400000000e-01,8.6821461640e-01
5.0800000000e-01,8.6773580212e-01
5.1200000000e-01,8.6726243410e-01
5.1600000000e-01,8.6679445316e-01
5.2000000000e-01,8.6633180069e-01
5.2400000000e-01,8.6587441866e-01
5.2800000000e-01,8.6542224961e-01
5.3200000000e-01,8.6497523666e-01
5.3600000000e-01,8.6453332350e-01
5.4000000000e-01,8.6409645436e-01
5.4400000000e-01,8.6366457404e-01
5.4800000000e-01,8.6323762790e-01
5.5200000000e-01,8.6281556184e-01
5.5600000000e-01,8.6239832230e-01
5.6000000000e-01,8.6198585625e-01
5.6400000000e-01,8.6157811123e-01
5.6800000000e-01,8.6117503526e-01
5.7200000000e-01,8.6077657694e-01
5.7600000000e-01,8.6038268534e-01
5.8000000000e-01,8.5999331009e-01
5.8400000000e-01,8.5960840131e-01
5.8800000000e-01,8.5922790963e-01
5.9200000000e-01,8.5885178618e-01
5.9600000000e-01,8.5847998262e-01
6.0000000000e-01,8.5811245106e-01
6.0400000000e-01,8.5774914414e-01
6.0800000000e-01,8.5739001496e-01
6.1200000000e-01,8.5703501713e-01
6.1600000000e-01,8.5668410471e-01
6.2000000000e-01,8.5633723226e-01
6.2400000000e-01,8.5599435480e-01
6.2800000000e-01,8.5565542782e-01
6.3200000000e-01,8.5532040726e-01
6.3600000000e-01,8.5498924953e-01
6.4000000000e-01,8.5466191150e-01
6.4400000000e-01,8.5433835048e-01
6.4800000000e-01,8.5401852422e-01
6.5200000000e-01,8.5370239093e-01
6.5600000000e-01,8.5338990925e-01
6.6000000000e-01,8.5308103826e-01
6.6400000000e-01,8.5277573745e-01
6.6800000000e-01,8.5247396677e-01
6.7200000000e-01,8.5217568655e-01
6.7600000000e-01,8.5188085759e-01
